id,title,release_date,description,baseline_score,developers,platforms,genres,release_year
1155160,Tales of Kenzera: Zau,2024-04-23,"Wield the dance of the shaman. Reclaim your father’s spirit. Brave the beautiful and treacherous land of Kenzera with the God of Death in Tales of Kenzera: Zau, a metroidvania-style adventure crafted by Surgent Studios.",3.1529126213592233,"Surgent Studios,Electronic Arts","Windows PC,PlayStation 5,Nintendo Switch,Xbox Series","Adventure,Indie,Platform,Puzzle",2024
1155171,Eiyuden Chronicle: Hundred Heroes,2024-04-23,Eiyuden Chronicles: Hundred Heroes is designed to bring players a modern take on a classic JRPG experience. Get ready to lead 100+ playable characters through a war-torn world only you can save.,3.3312101910828025,"505 Games,Rabbit & Bear Studios","Windows PC,PlayStation 4,Xbox One,PlayStation 5,Nintendo Switch,Xbox Series","Adventure,Indie,RPG,Strategy",2024
1155181,Fortnite Festival: Season 3,2024-04-23,"You’ve seen her in a crown, now see her in Fortnite. Award-winning artist Billie Eilish is the Icon of Fortnite Festival Season 3!",2.676470588235294,"Harmonix Music Systems,Epic Games","Windows PC,Android,PlayStation 4,Xbox One,PlayStation 5,Nintendo Switch,Xbox Series",Music,2024
1155192,Sucker for Love: Date to Die For,2024-04-23,Put the 'love' in 'Lovecraftian horror!' Hide from cultists and survive dangerous rituals to find a way out of the Black Woods!,3.6142857142857143,"DreadXP,Akabaka",Windows PC,"Indie,RPG,Simulator,Visual Novel",2024
1155203,Rotwood,2024-04-24,"Hack and slash your way through the Rotwood in this rogue-like dungeon crawler developed by Klei Entertainment. The world has been thrown into chaos, and it's up to you and your friends to battle the corrupted beasts of the Rotwood. Upgrade your gear, choose your preferred weapon, and hone your skills to defend your safe haven.",3.3333333333333335,Klei Entertainment,Windows PC,"Adventure,Brawler,RPG",2024
1155207,"Genshin Impact: Two Worlds Aflame, the Crimson Night Fades",2024-04-24,"Version 4.6 of Genshin Impact, which includes: • New character: Arlecchino • New story quests for Arlecchino and Cyno • New areas: Sea of Bygone Eras and Nostoi Region • New quality of life features • New main event: Iridescent Arataki Rockin' For Life Tour de Force of Awesomeness • …and more!",3.9857142857142858,"Cognosphere,HoYoverse","Windows PC,Android,PlayStation 4,iOS,PlayStation 5","Adventure,RPG",2024
1155219,Dr. Robotnik's Ring Racers,2024-04-24,"Dr. Robotnik's Ring Racers is a kart racing video game originally based on the 3D Sonic the Hedgehog fan-game ""Sonic Robo Blast 2"", which itself is based on a modified version of Doom Legacy. It is the sequel to Sonic Robo Blast 2 Kart. Hang up your sneakers, because Dr. Robotnik and his ex-enemies are going go-karting! Use the untapped potential of rings to super-charge your vehicle across more than 200 crazy courses. With over 20 unique items and some of the hottest moves on this side of the Floating Island, this is Racing at the Next Level!",3.810861423220974,Kart Krew,"Windows PC,Mac,Linux",Racing,2024
1155230,Another Crab's Treasure,2024-04-25,"Another Crab’s Treasure is a soulslike adventure set in a crumbling underwater world plagued by a mysterious curse. As Kril the hermit crab, you’ll need to wear the trash around you as shells to withstand attacks from enemies many times your size. Embark on an epic treasure hunt to buy back your repossessed shell, and discover the dark secrets behind the polluted ocean.",3.6596662830840048,Aggro Crab Games,"Windows PC,Xbox One,PlayStation 5,Nintendo Switch,Xbox Series","Adventure,Indie,Platform,RPG",2024
1155243,Nordic Ashes: Survivors of Ragnarok,2024-04-25,"Norse themed Roguelike enemy hell, where you’ll have to survive hordes of creatures that come your way. Unlock new weapons and abilities as you battle. Upgrade your character's stats with Constellation Ability Trees and slay your enemies before they surround you, or it may be too late… Fight all sorts of beasts, from basic creatures to Elite monsters and Epic bosses with their own AI. Don’t be fooled, even minions can be pretty dangerous! Unlock new weapons and abilities as you battle. Upgrade your characters’ stats with Constellation Ability Trees and slay your enemies before they surround you, or it may be too late… After Ragnarok, Yggdrasil, the World Tree, lost almost all of its energy to sustain the Nine Realms. Only a few heroes survived the End of the World. In this Technical Demo you’ll play as Axeldör, a Norse berserker, Thyra a fierce hunter, and Hafgrim, a master of the elements. Wield a legendary sword, or maybe conjure ancient fire to slay all the enemies that have reached your realm to conquer its remains. Design different builds and make each run different by using the Constellation Ability Trees to upgrade your damage, area, cooldown and many more stats during each run.",3.292682926829268,Noxfall Studios,"Windows PC,Mac,Linux","Adventure,Arcade,Indie,RPG,Strategy",2024
1155257,Fallout 4: Next-Gen Update,2024-04-25,"This free update includes native applications for PlayStation 5 and Xbox Series X|S, Performance mode and Quality mode settings, as well as stability improvements and fixes. Experience up to 60 FPS and increased resolutions! Fallout 4 players on PlayStation 4 and Xbox One will also receive a free update with stability improvements, login and quest fixes. Experience Fallout 4 on your next-generation PC with widescreen and ultra-widescreen support, as well as fixes to Creation Kit and a variety of quest updates. Players with PC versions of Fallout 4 on Steam, Microsoft Store and GOG will receive stability, mods and bug fixes. For Japanese and Chinese language players on PC, Bethesda.net login issues have been resolved, fixing access to mods. Alongside this exciting update, Fallout 4 will be available to purchase on the Epic Games Store. Fallout 4 also will be Steam Deck verified. There's even more content in the Fallout 4 updates, including the following free Creation Club items! - Enclave Remnants brings the Pre-War cabal, The Enclave, into the Fallout 4 storyline. In this new quest, “Echoes of the Past,” can you stop The Enclave from spreading their dangerous ideology and gaining a foothold in the Commonwealth? Along with workshop items and the Enclave Colonel uniform, we are including the following previously released Creation Club content including Enclave Weapon Skins, Enclave Armor Skins, Tesla Cannon, Hellfire Power Armor, X-02 Power Armor, and the Heavy Incinerator. - Makeshift Weapon Pack: Ever thought a piggy bank would make a great weapon in a pinch? This weapon pack includes a variety of unconventional objects that have been transformed into deadly weapons, such as: a baseball launcher, a nail gun and a piggy bank. - Halloween Workshop: Leftover from an ill-fated Halloween party, thrown by the New England Technocrat Society, these 38 new Halloween decorations include witches, cauldrons, ghouls and more! Decorate for Halloween or make your settlements spooky all year round!",2.8875,"Bethesda Softworks,Bethesda Game Studios","Windows PC,PlayStation 4,Xbox One,PlayStation 5,Xbox Series","RPG,Shooter",2024
1155267,Megaton Musashi W: Wired,2024-04-25,"Megaton Musashi W: Wired is set on Earth in the year 2118. The main characters pilot giant machines called “Musashi” to combat the Draktor, invaders from outer space that destroyed the planet in a matter of days. This is the global version of Megaton Musashi X (Cross) with additional content.",3.606382978723404,LEVEL-5,"Windows PC,PlayStation 4,PlayStation 5,Nintendo Switch","Brawler,RPG,Visual Novel",2024
1155275,Pools,2024-04-26,"Liminal space game with focus on eerie exploration and immersion instead of typical horror. Navigate through endless alike rooms. Explore, orient, get out.",3.0294117647058822,Tensori,Windows PC,Adventure,2024
1155290,Manor Lords,2024-04-26,"Manor Lords is a strategy game that allows you to experience the life of a medieval lord. Grow your starting village into a bustling city, manage resources and production chains, and expand your lands through conquest. Inspired by the art and architecture of late 14th century Franconia, Manor Lords prioritizes historical accuracy wherever possible, using it to inform gameplay mechanics and visuals alike. Common medieval tropes are avoided in favor of historical accuracy, in order to make the world feel more authentic, colorful, and believable.",3.5238095238095237,"Hooded Horse,Slavic Magic",Windows PC,"Real Time Strategy,Strategy",2024
1155291,Stellar Blade,2024-04-26,"Eve and her comrades land on the surface to reclaim the extinct Earth and cross paths with a survivor named Adam. Eve is then led by Adam to the last surviving city, Xion, where she meets the elder of the town Orcal and is told many stories. In order to serve her mission to save Earth, Eve develops close relationships with the key members of Xion and contributes to rebuilding the city. On a mission to save Earth from the NA:tive, Eve is also faced with helping out the citizens of Xion. Whether you will help the survivors or not, depends purely on your decision as the player. The game originally was announced as ""Project Eve"" in 2019. It was set to release for PS4/Xbox One consoles and PC, but a September 2022 State of Play revealed the game would instead launch only on PS5 and PC.",3.913793103448276,"Sony Interactive Entertainment,SHIFT UP",PlayStation 5,"Adventure,RPG",2024
1155300,Rusty's Retirement,2024-04-26,Rusty's Retirement is an idle-farming simulator designed to sit at the bottom of your screen allowing you to work on other tasks while caring for your farm.,3.4853658536585366,Mister Morris Games,"Windows PC,Mac","Indie,Simulator,Strategy",2024
1155302,Sand Land,2024-04-26,"Sand Land is an action RPG where you become the main character as Beelzebub, a Fiend Prince. Lead your company of heroic misfits and explore the legendary world of Sand Land developed by the creator of Dragon Ball & Dr. Slump, Akira Toriyama.",3.276073619631902,"ILCA,Bandai Namco Entertainment","Windows PC,PlayStation 4,PlayStation 5,Xbox Series",RPG,2024
1155303,TopSpin 2K25,2024-04-26,"The worlds of tennis and 2K have collided. TopSpin 2K25 is the next must-play sports game from 2K that fully immerses fans in the world of tennis. For more information on TopSpin 2K25, including release date, game features and more, stay tuned.",2.8859649122807016,"2K,Hangar 13","Windows PC,PlayStation 4,Xbox One,PlayStation 5,Xbox Series","Simulator,Sport",2024
1155326,Garn47,2024-04-28,"Garn47 is Surreal Low-Poly 3D Platformer with horror elements where you explore to find secrets and meet new friends! It originally came bundled with the Friday Night Funkin' mod ""Hit Single"".",3.75,Floombo,Windows PC,"Adventure,Indie,Platform",2024
1155451,Endless Ocean: Luminous,2024-05-02,"Dive in and survey a mysterious underwater world. Take a deep breath and plunge into the Veiled Sea: an unexplored region with discoveries that change with each dive. Encounter and learn about over 500 species of marine life—some of which are presumed extinct, or even mythical!",2.3555555555555556,"Arika,Nintendo",Nintendo Switch,"Adventure,Simulator",2024
1155456,Mimic Search,2024-05-02,"Mimic Search is a short indie horror game, in which you take the role of a police officer investigating recent mimic sightings.",2.4642857142857144,Gemezl,Windows PC,"Adventure,Indie",2024
1155501,Chrono Ark,2024-05-03,"Chrono Ark is a party-based deck-building roguelike single player RPG game about rescuing the world from chaos. Recruit, train, and build a team of unique investigators throughout the abandoned land and restore the Twisted World!",3.9634146341463414,"Al Fine,BADA Games",Windows PC,"Adventure,Card & Board Game,Indie,RPG,Strategy",2024
1155577,Hades II,2024-05-06,Battle beyond the Underworld using dark sorcery to take on the Titan of Time in this bewitching sequel to the award-winning rogue-like dungeon crawler.,4.29893899204244,Supergiant Games,"Windows PC,Mac","Adventure,Indie,RPG",2024
1155601,The WereCleaner,2024-05-07,Kyle is a Janitor. He's also a Werewolf. And now he's got the night shift. Fight for your life - and your paycheck - in a stealth-comedy game with surprises around every corner.,3.7982954545454546,USC Games,"Windows PC,iOS","Arcade,Indie,Strategy",2024
1155632,Solo Leveling: Arise,2024-05-08,Solo Leveling: Arise is an action RPG based on the South Korean web novel of the same name.,2.7142857142857144,Netmarble,"Windows PC,Android,iOS",RPG,2024
1155649,V Rising,2024-05-08,Awaken as a vampire. Hunt for blood in nearby settlements to regain your strength and evade the scorching sun to survive. Raise your castle and thrive in an ever-changing open world full of mystery. Gain allies online and conquer the land of the living.,3.4040989945862337,"Tencent Games,Stunlock Studios","Windows PC,PlayStation 5","Adventure,RPG",2024
1155660,Honkai: Star Rail - Then Wake to Weep,2024-05-08,"Version 2.2 of Honkai: Star Rail, which includes: • New characters: Robin and Boothill • New Trailblaze mission: The Fool Always Rings Twice • New areas: Dreamflux Reef, Soulglad Festivity Auditions and Penacony Grand Theater • New quality of life updates • New main event: Clockie Dreamjoy Memoir • …and more!",4.229166666666667,"Cognosphere,HoYoverse","Windows PC,Android,iOS,PlayStation 5","RPG,Turn Based Strategy",2024
1155668,Zelda 64: Recompiled - Majora's Mask,2024-05-09,"A static recompilation of The Legend of Zelda: Majora's Mask for PC and Linux, with many enhancements like widescreen support, auto saving and higher resolution. It works through Zelda 64: Recompiled.",4.720588235294118,Mr. Wiseguy,"Windows PC,Linux",Adventure,2024
1155672,Cryptmaster,2024-05-09,"Say anything in this bizarre dungeon adventure where words control everything. Fill in the blanks with text or voice to uncover lost abilities, solve strange quests, and play unexpected mini-games. Use your words to conquer the crypt and unleash a whole new kind of ""spell casting!""",3.4853801169590644,Akupara Games,"Windows PC,PlayStation 4,Xbox One,PlayStation 5,Xbox Series","Adventure,Indie,Puzzle,RPG",2024
1155676,Vampire Survivors: Operation Guns,2024-05-09,"Grab your blaster, join Contra Force, and be the bullet hell in Vampire Survivors: Operation Guns Assemble a squad of classic Characters and arm yourself with an explosive arsenal of arcade weaponry in this action packed expansion for Vampire Survivors. Blast through thousands of fearsome foes and bonkers bosses from throughout the lauded lineage of Contra games. Persist determinedly through prodigious stages inspired by iconic Konami series, but be prepared for a bullet-hell of a fight, because if your trigger finger lacks stamina, Earth may lack a future. The DLC adds 11 characters, 22 weapons, 1 large stage, 1 bonus stage, 30 in-game unlocks and a 6 chapter adventure.",4.0227272727272725,Poncle,"Windows PC,Android,Mac,PlayStation 4,iOS,Xbox One,PlayStation 5,Nintendo Switch,Xbox Series","Indie,RPG",2024
1155681,1000xResist,2024-05-09,"Delve into a hyper-cinematic adventure. You are a clone. You live at the world's end. You worship the last surviving human: the Allmother. When a dangerous rumour shatters your faith, you phase through time and memory—to expose a 1000-year-old lie. Relive. Reclaim. Resist.",4.3285340314136125,"Fellow Traveller,sunset visitor 斜陽過客","Windows PC,Nintendo Switch","Adventure,Indie,Puzzle",2024
1155683,"Little Kitty, Big City",2024-05-09,"You're a curious little kitty with a big personality, on an adventure to find your way back home. Explore the city, make new friends, wear delightful hats, and leave more than a little chaos in your wake. After all, isn't that what cats do best?",3.5086986778009743,Double Dagger Studio,"Windows PC,Xbox One,Nintendo Switch,Xbox Series","Adventure,Indie,Simulator",2024
1155698,Rabbit & Steel,2024-05-09,Rabbit & Steel is a co-op roguelike where rabbits must team up together in raids to investigate strange happenings in the Moonlit Kingdom.,4.014056224899599,mino_dev,Windows PC,"Adventure,Indie,RPG",2024
1155700,Crow Country,2024-05-09,"The year is 1990. Edward Crow has disappeared. The owner of 'Crow Country', he has not been seen since he unexpectedly shut down his park two years ago. The silence is broken when a mysterious young woman named Mara Forest ventures into the heart of the abandoned theme park in order to find him.",4.021216973578863,SFB Games,"Windows PC,PlayStation 4,PlayStation 5,Nintendo Switch,Xbox Series","Adventure,Indie,Puzzle,Shooter",2024
1155706,Animal Well,2024-05-09,"What lurks beneath the surface of this deceptively minimalistic adventure? In Animal Well there is more than what you see. Explore a dense interconnected labyrinth, and unravel its many secrets. Collect items to manipulate your environment in surprising and meaningful ways. Encounter creatures both beautiful and unsettling, and try to survive what lurks in the dark.",4.101404853128991,"Bigmode,Shared Memory","Windows PC,PlayStation 5,Nintendo Switch,Xbox Series","Adventure,Indie,Platform,Puzzle",2024
1155790,Fabledom,2024-05-13,"Once upon a Village.. Set in a wholesome fairytale world, Fabledom is the ideal laid back City builder. Enjoy the growth of your settlement, trade and use diplomacy to ally or challenge your neighbors, and most importantly, find yourself a prince or princess and live happily ever after!",3.3153846153846156,"Doyoyo Games,Grenaa Games","Windows PC,PlayStation 5,Nintendo Switch,Xbox Series","Simulator,Strategy",2024
1155796,100 Istanbul Cats,2024-05-13,100 Istanbul Cats - Join the cutest adventure in the Turkiye themed locations full of cats! Explore the charming hand-drawn artwork of Istanbul places and Cats as you embark on a quest to find 100 adorable cats hidden throughout the game. Can you find them all?,2.6440677966101696,100 Cozy Games,Windows PC,"Indie,RPG,Simulator",2024
1155817,Dread Delusion,2024-05-14,"Dread Delusion is an open world RPG brimming with strange places and dark perils. Carve your own path through the flying continents of a shattered land. Discover curious towns, unearth occult secrets, master powerful magic - and change the world through your choices.",3.608695652173913,"DreadXP,Lovely Hellplace",Windows PC,"Adventure,Indie,RPG",2024
1155822,Braid: Anniversary Edition,2024-05-14,"Solve puzzles by changing the flow of time in this remaster of the classic, award-winning game Braid. This remaster has new puzzles, hand-repainted graphics and fully reimagined sound, and a completely unreasonable amount of developer commentary.",3.7933673469387754,"Thekla Inc,Netflix","Windows PC,Android,Mac,Linux,PlayStation 4,iOS,Xbox One,PlayStation 5,Nintendo Switch,Xbox Series","Adventure,Indie,Platform,Puzzle",2024
1155823,Robobeat,2024-05-14,"Keep your trigger finger on the pulse! In rhythm shooter Robobeat, it’s all about maximising your damage by shooting to the beat. Wall run, grapple hook, slide, and bunny hop your way through the haphazard mansion of a crazed robot-showman.",3.39,"Simon Fredholm,Kwalee",Windows PC,"Adventure,Indie,Shooter",2024
1155831,Athenian Rhapsody,2024-05-14,"Athenian Rhapsody is a turn based RPG which includes intense and fast paced real-time-dodging. You'll be faced with many challenges, and you'll have to fight your way through the world by either fighting, or awkwardly trying to make friends with your opponents through pick-up-lines, mean jokes, memory games, and other strange and funny interactions.",2.732142857142857,"Nico Papalia,Top Hat Studios","Windows PC,PlayStation 4,Xbox One,PlayStation 5,Nintendo Switch,Xbox Series","Adventure,Indie,Puzzle,RPG,Simulator",2024
1155841,Mullet Madjack,2024-05-15,Mullet Madjack is a single-player fast-paced FPS that brings you directly inside a classic anime. Power up your character and reach the last floor; Beat your best time or try again. Haste makes waste… of your enemies!,3.8130601792573624,"HAMMER95,Epopeia Games",Windows PC,"Indie,Shooter",2024
1155900,Lorelei and the Laser Eyes,2024-05-16,"A woman, summoned by an eccentric man to participate in a project in an old hotel somewhere in central Europe, becomes embroiled in a game of illusions, increasingly dangerous and surreal. Now you are invited to fall into the same rabbit hole, in a non-linear mystery with an immense amount of handcrafted puzzles, constantly presenting you with new riddles to solve, each leading you closer to deciphering the enigma of Lorelei and the Laser Eyes.",4.33058608058608,"Simogo,Annapurna Interactive","Windows PC,Nintendo Switch","Adventure,Indie,Puzzle",2024
1155930,Arctic Eggs,2024-05-16,A Sci-Fi Cooking game where you take up the role of a Poultry Peddler stuck in Antarctica and longing for a way out. Sell your illegal eggs to those who look hungry.,3.935185185185185,"Critical Reflex,The Water Museum","Windows PC,Mac,Linux","Adventure,Indie,Simulator",2024
1155996,Indigo Park,2024-05-18,"Indigo Park is an immersive first-person exploration game that takes you on a thrilling journey through the eerie remnants of an abandoned amusement park. As the protagonist, you will step into the shoes of an adventurous soul eager to uncover the mysteries hidden within this once vibrant and lively attraction.",3.039473684210526,UniqueGeese,Windows PC,"Adventure,Indie",2024
1156009,Third Crisis,2024-05-19,"Third Crisis is an adult tactical-RPG that follows the adventurer and hero known as Vibe. After a mission gone wrong, she's forced to adjust to her new way of life in the lust-ridden town of Carceburg. Whether she gives in to the bliss of submission or uses her sexual appeal to her advantage on the battlefield is all up to you!",3.5166666666666666,Anduo Games,"Windows PC,Web browser,Windows Phone","Adventure,Fighting,Indie,RPG,Turn Based Strategy,Visual Novel",2024
1156016,Voyager-19,2024-05-19,A short horror game where you control a decaying spacecraft exploring distant star systems.,3.0441176470588234,Deep Root Interactive,Windows PC,"Adventure,Indie",2024
1156026,World of Warcraft: Cataclysm Classic,2024-05-20,"The World-changing Cataclysm arrives in World of Warcraft Classic, with changes made from the original release based on fan feedback.",3.4038461538461537,Blizzard Entertainment,"Windows PC,Mac","Adventure,RPG",2024
1156035,A Tower Full of Cats,2024-05-20,A Tower Full of Cats is a hidden object game where you need to pet cats through the whole history of mankind... and beyond!,3.943548387096774,Devcats,"Windows PC,Linux","Adventure,Point-and-Click,Puzzle",2024
1156037,Songs of Conquest,2024-05-20,"Songs of Conquest is a turn based game where you build a kingdom, raise armies and control powerful magicians called wielders. You’ll quest around for loot, fight monsters, optimize build orders and strategies to pick off the enemy teams. We call it Classic Adventure Strategy, for short.",3.5316455696202533,Coffee Stain Studios,"Windows PC,Android,Mac,iOS,PlayStation 5,Xbox Series","Adventure,RPG,Strategy",2024
1156068,Cats,2024-05-21,"Cats — and that says it all. Interactive cat clicker. Click on cats for new cats. That's all, really.",1.1785714285714286,100 Cozy Games,Windows PC,"Indie,Point-and-Click,Simulator",2024
1156075,XDefiant,2024-05-21,"Ubisoft's worlds collide in a free-to-play, first-person arena shooter where you compete to be the best in fast-paced online matches!",2.7017543859649122,"Ubisoft Entertainment,Ubisoft San Francisco","Windows PC,PlayStation 4,Xbox One,PlayStation 5,Xbox Series",Shooter,2024
1156084,Rooftops & Alleys: The Parkour Game,2024-05-21,"Ever felt like the world was missing that one Parkour/Freerunning game? That game that scratches that itch that other games just don't? Rooftops & Alleys aka TheParkourGame is here to deliver! In this game, there's is no 'hold button to parkour' mentality. Here, you, the player is in control!",3.1125,MLMEDIA,Windows PC,"Arcade,Indie,Simulator,Sport",2024
1156095,Senua's Saga: Hellblade II,2024-05-21,"The sequel to the award winning Hellblade: Senua’s Sacrifice, Senua returns in a brutal journey of survival through the myth and torment of Viking Iceland. Intent on saving those who have fallen victim to the horrors of tyranny, Senua faces a battle of overcoming the darkness within and without.",3.5128372497824194,"Xbox Game Studios,Ninja Theory","Windows PC,Xbox Series",Adventure,2024
1156110,RKGK,2024-05-22,"Turn heads. Drop jaws. Be bright. In this single-player 3D platformer, you’re the only one who can take down Mr. Buff and his lackies to restore color and life to the citizens of Cap City. Accompany Valah and the RKGK crew on their journey to take down the oppressive B Corp.",3.1203703703703702,"Wabisabi Games,Gearbox Publishing",Windows PC,"Adventure,Arcade,Indie,Platform",2024
1156114,Isles of Sea and Sky,2024-05-22,"A fantastical, oceanic, and open world puzzle adventure game. Solve novel block-pushing puzzles while unearthing a mystifying narrative, awakening delightful new friends, gathering collectables, and unleashing extraordinary powers beyond your wildest imagination.",3.817073170731707,"Craig Collver,Jason Newman",Windows PC,"Adventure,Indie,Puzzle,Strategy",2024
1156122,Wuthering Waves,2024-05-22,"Wuthering Waves is a story-rich open-world game with a high degree of freedom. You wake from your slumber as a Rover, greeted by an expansive new world filled with novel sights and newfangled tech.",2.9932851239669422,Kuro Games,"Windows PC,Android,Mac,iOS,PlayStation 5","Adventure,RPG",2024
1156155,Dave the Diver: Godzilla,2024-05-23,"Monstrous giants lurk in the unfathomable depths of the Blue Hole, their formidable presence striking terror into the hearts of any who dare to venture into their domain. They interfere with Dave’s tranquil fishing pursuits, yet unwittingly become prime ingredients for his sushi restaurant. Their colossal forms lend an unexpected and savory twist to the culinary creations. Godzilla, the mighty monarch of monsters whose legendary reign celebrates its 70th anniversary in 2024, now emerges to make a historic appearance within the depths of the Blue Hole. DAVE THE DIVER - Godzilla Content Pack is a time-limited free DLC, only available from May 23 2024 until November 23 2024.",3.48,MINTROCKET,"Windows PC,PlayStation 4,PlayStation 5,Nintendo Switch","Adventure,RPG,Simulator",2024
1156163,Zet Zillions,2024-05-23,Zet Zillions is a single-player roguelike deckbuilder where you use your cards to make freakish combinations and explode entire planets. BIG-BADDA-BOOM!,3.3684210526315788,"Raw Fury,OTA IMON Studios",Windows PC,"Card & Board Game,Strategy",2024
1156220,Devil Blade Reboot,2024-05-24,"An immersive pseudo-3D experience that pushes the limits of pixel art. Destroying enemies in close vicinity dramatically increases both the difficulty and your score. With the Berserk System, dangerous play is the best choice, as high risk brings high reward.",4.087912087912088,Shigatake Games,Windows PC,"Arcade,Indie,Shooter",2024
1156298,The Rogue Prince of Persia,2024-05-27,Jump into this action roguelite installment in the Prince of Persia series as you flow between death-defying platforming and acrobatic combat as the Prince himself. Battle through the capital city again and again with one goal – find a way to save Persia from a Hun invasion wielding dark magic.,3.0555555555555554,"Ubisoft Entertainment,Evil Empire",Windows PC,"Brawler,Platform",2024
1156327,Anthology of the Killer,2024-05-28,"A paid compilation of the ""Of The Killer"" comedy-horror games. The compilation contains a loader for the games, bonus content, and controller support. Join BB as she makes rent and zines in a world of drinky birds, secret rooms, dream resorts, bort dolls, waterparks, immersive theater, beachfront t-shirt stores, police men, art freeports and unorthodox medical treatment. Nobody gets out of here alive!!",4.5,thecatamites,"Windows PC,Mac,Linux",Adventure,2024
1156362,Nine Sols,2024-05-29,"Nine Sols is a lore rich, hand-drawn 2D action-platformer featuring Sekiro-inspired deflection focused combat, immersive storytelling, and unique Taopunk setting. Embark on a journey of Asian fantasy, explore the land once home to an ancient alien race, and follow a vengeful hero’s quest to slay the 9 Sols, formidable rulers of this forsaken realm.",4.201456310679611,Red Candle Games,"Windows PC,Mac,PlayStation 4,Xbox One,PlayStation 5,Nintendo Switch,Xbox Series","Adventure,Brawler,Indie,Platform",2024
1156409,Tiny Terry's Turbo Trip,2024-05-30,Terry wants to become instantly famous by launching himself into space using his new car. Doing something this cool and reckless will surely make him the talk of the town.,3.6973684210526314,"snekflat,Super Rare Originals",Windows PC,"Adventure,Indie,RPG",2024
1156430,Flathead,2024-05-30,"Flathead is a psychological horror puzzle game developed by Tim Oxton. Players will wager their lives in a game of Over or Under. Gain enough points to buy your freedom, but nightmares lurk in the dark, and negative outcomes will occur if not enough points are banked.",3.05,"oxblud,DreadXP",Windows PC,"Adventure,Indie",2024
1156446,Skald: Against the Black Priory,2024-05-30,"Skald: Against the Black Priory is a classic, turn-based RPG. It's set in a dark and gritty fantasy universe: full of tragic heroes, violent deaths and eldritch, Lovecraftian horror. With a dark, immersive plot and inspired by legendary titles such as Ultima and the gold box series, this is my love letter to classic roleplaying. It is a tile and turn based roleplaying game where you lead a party of up to six characters on an epic and perilous quest.",3.7083333333333335,"High North Studios AS,Raw Fury","Windows PC,Mac","Adventure,Indie,RPG,Turn Based Strategy",2024
1156471,F1 24,2024-05-31,"Get ready to ignite your passion for racing and get closer to the grid like never before with EA SPORTS F1 24, the official videogame of the 2024 FIA Formula One World Championship",3.008771929824561,"Codemasters,EA Sports","Windows PC,PlayStation 4,Xbox One,PlayStation 5,Xbox Series","Racing,Simulator,Sport",2024
1156488,Platform 8,2024-05-31,You are trapped on a train that runs forever. Keep an eye out for anomalies and find a way out.,2.8487654320987654,KOTAKE CREATE,"Windows PC,PlayStation 4,PlayStation 5,Nintendo Switch","Adventure,Indie,Platform,Puzzle,Simulator",2024
1156508,Pilgrim,2024-05-31,"Pilgrim is a medieval-based, co-op horror, adventure. Can you and your friends make it to the end of The Road?",2.72,Desperate Measures,Windows PC,"Adventure,Indie",2024
1156526,Selaco,2024-05-31,"Selaco is a brand new original shooter running on GZDoom, featuring thrilling action set pieces, destructibility, smart AI and a fleshed out story taking place within an immersive game world.",3.8423076923076924,Altered Orbit Studios,"Windows PC,Linux","Adventure,Shooter",2024
1156580,Nightmare Files: Clap Clap,2024-06-03,"Clap Clap is a short indie horror game that puts you in the shoes of a house sitter, experiencing strange occurrences in a seemingly ordinary home.",2.9140625,Raycastly,Windows PC,"Adventure,Indie",2024
1156616,Destiny 2: The Final Shape,2024-06-04,"The Final Shape looms—a nightmarish calcification of reality into the Witness's twisted design. Embark on a perilous journey into the heart of the Traveler, rally the Vanguard, and end the War of Light and Darkness.",4.233333333333333,Bungie,"Windows PC,PlayStation 4,Xbox One,PlayStation 5,Xbox Series","Adventure,RPG,Shooter",2024
1156627,"Rolling Hills: Make Sushi, Make Friends",2024-06-04,"Rolling Hills is a life sim about opening your own sushi restaurant in a cozy village. Assume the “roll” of a budding sushi chef as you work to improve the lives of your neighbors and make new friends. With any luck, you’ll attract some new neighbors along the way, too!",2.591549295774648,"Humble Games,Catch & Release LLC","Windows PC,Mac,Xbox One,Xbox Series","Adventure,Indie,RPG,Simulator",2024
1156631,Star Wars: Hunters,2024-06-04,"Star Wars: Hunters brings together all-new, unique Hunters from across the Star Wars galaxy each with larger-than-life personas, rich undiscovered pasts and ability sets that make them formidable combatants in The Arena. Gear up for battle choosing from a roster of new characters, including nefarious bounty hunters, heroes of the Rebellion, Imperial stormtroopers, and everything in between. Outclass opponents by mastering advanced abilities, skills and strategies while fighting it out in intense 4v4 third-person combat and dominating opponents on the road to fame in The Arena. Customize each Hunter by collecting and equipping them with fun and unique costumes, animations, and weapon appearances, making for an impressive competitor that stands out on the battlefield and is ready to challenge for glory. Dazzle The Arena’s crowd, competing across multiple PVP game modes; within Escort, defense and attack skills are crucial as the team need to work together to safely escort the payload before their enemies defeat them. In Control, two teams battle it out to defeat one another and take control of the central objective area until the time runs out. Each battlefield set in The Grand Arena on Vespaara evokes iconic Star Wars locales such as Tatooine, Hoth and Endor.",2.691666666666667,"NaturalMotion,Zynga","Android,iOS,Nintendo Switch","MOBA,Shooter,Strategy",2024
1156746,The Big Catch: Tacklebox,2024-06-07,Crack open the Tacklebox to show off your platforming prowess and fishing skills in this free prologue to The Big Catch.,3.9741379310344827,"Marvelous USA Inc.,Filet Group",Windows PC,"Adventure,Indie,Platform",2024
